strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pangolin_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing
hCoV-19/Australia/VIC31456/2021	betacoronavirus	EPI_ISL_8642251	?	2021-12-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29753	Human	84	Female	?	BA.1.17	GRA	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC31455/2021	betacoronavirus	EPI_ISL_8642250	?	2021-12-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29747	Human	55	Male	?	AY.39.1	GK	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC31453/2021	betacoronavirus	EPI_ISL_8642248	?	2021-12-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29756	Human	28	Male	?	BA.1.17	GRA	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC31452/2021	betacoronavirus	EPI_ISL_8642247	?	2021-12-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29748	Human	28	Male	?	AY.39.1.4	GK	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC31450/2021	betacoronavirus	EPI_ISL_8642245	?	2021-12-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29746	Human	32	Female	?	AY.39.1.2	GK	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC31445/2021	betacoronavirus	EPI_ISL_8642241	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29747	Human	unknown	Male	?	AY.39.1.4	GK	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC31441/2021	betacoronavirus	EPI_ISL_8642240	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29750	Human	19	Female	?	BA.1.17	GRA	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC31435/2021	betacoronavirus	EPI_ISL_8642236	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29747	Human	18	Female	?	BA.1.17.1	GRA	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32503/2021	betacoronavirus	EPI_ISL_8642235	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29748	Human	90	Female	?	AY.39.1	GK	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32500/2021	betacoronavirus	EPI_ISL_8642233	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29747	Human	70	Female	?	AY.39.1	GK	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32498/2021	betacoronavirus	EPI_ISL_8642231	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29753	Human	54	Male	?	AY.39	GK	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32496/2021	betacoronavirus	EPI_ISL_8642230	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29750	Human	27	Female	?	BA.1.17	GRA	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32495/2021	betacoronavirus	EPI_ISL_8642229	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29753	Human	25	Male	?	BA.1.17	GRA	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32494/2021	betacoronavirus	EPI_ISL_8642228	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29759	Human	30	Male	?	BA.1.17	GRA	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32493/2021	betacoronavirus	EPI_ISL_8642227	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29747	Human	42	Male	?	AY.39.1.4	GK	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32491/2021	betacoronavirus	EPI_ISL_8642226	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29759	Human	29	Female	?	BA.1.17	GRA	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32489/2021	betacoronavirus	EPI_ISL_8642225	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29747	Human	20	Male	?	BA.1.17	GRA	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32488/2021	betacoronavirus	EPI_ISL_8642224	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29747	Human	27	Male	?	AY.39.1	GK	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32485/2021	betacoronavirus	EPI_ISL_8642223	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29747	Human	49	Female	?	AY.39.1.4	GK	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32484/2021	betacoronavirus	EPI_ISL_8642222	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29747	Human	36	Male	?	BA.1.17	GRA	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32481/2021	betacoronavirus	EPI_ISL_8642220	?	2021-12-21	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29748	Human	unknown	Male	?	AY.39.1.4	GK	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
hCoV-19/Australia/VIC32479/2021	betacoronavirus	EPI_ISL_8642218	?	2021-12-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29759	Human	25	Female	?	BA.1.1.15	GRA	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL)	Seemann, T., Horan, K., Sherry, N.L.	https://www.gisaid.org/	?	?	2022-01-13	?
