strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pangolin_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing
hCoV-19/Australia/QLD0x014182/2024	betacoronavirus	EPI_ISL_19009734	?	2024-03-10	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	JN.1	GRA	Public Health Virology, Forensic and Scientific Services (PHV-FSS), Queensland Health	Public Health Virology, Forensic and Scientific Services (PHV-FSS), Queensland Health	Son Nguyen on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2024-03-26	?
hCoV-19/Australia/QLD0x014173/2024	betacoronavirus	EPI_ISL_19009765	?	2024-03-02	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	JN.1.1	GRA	Public Health Virology, Forensic and Scientific Services (PHV-FSS), Queensland Health	Public Health Virology, Forensic and Scientific Services (PHV-FSS), Queensland Health	Son Nguyen on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2024-03-26	?
hCoV-19/Australia/QLD0x01419F/2024	betacoronavirus	EPI_ISL_19009737	?	2024-03-12	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	JN.1.32.1	GRA	Public Health Virology, Forensic and Scientific Services (PHV-FSS), Queensland Health	Public Health Virology, Forensic and Scientific Services (PHV-FSS), Queensland Health	Son Nguyen on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2024-03-26	?
hCoV-19/Australia/QLD0x014187/2024	betacoronavirus	EPI_ISL_19009741	?	2024-03-10	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	JN.1	GRA	Public Health Virology, Forensic and Scientific Services (PHV-FSS), Queensland Health	Public Health Virology, Forensic and Scientific Services (PHV-FSS), Queensland Health	Son Nguyen on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2024-03-26	?
hCoV-19/Australia/QLD0x0141B2/2024	betacoronavirus	EPI_ISL_19009749	?	2024-03-05	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29719	Human	unknown	unknown	?	XDQ	GRA	Sullivan Nicolaides Pathology	Public Health Virology - Forensic and Scientific Services (PHV-FSS)	Son Nguyen on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2024-03-26	?
hCoV-19/Australia/VIC-VIDRL-00013460/2024	betacoronavirus	EPI_ISL_19005783	?	2024-02-21	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29650	Human	36	Female	?	JN.1.20	GRA	Royal Melbourne Hospital - Microbiology Department	Victorian Infectious Disease Reference Laboratory	Aziz, A., David, B., Caly, L., Lim, C.K., Moselen, J., Orlando, N., Savic, I., Steinig, E.	https://www.gisaid.org/	?	?	2024-03-25	?
hCoV-19/Australia/VIC-VIDRL-00013465/2024	betacoronavirus	EPI_ISL_19005786	?	2024-02-22	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29642	Human	58	Male	?	JN.1	GRA	Royal Melbourne Hospital - Microbiology Department	Victorian Infectious Disease Reference Laboratory	Aziz, A., David, B., Caly, L., Lim, C.K., Moselen, J., Orlando, N., Savic, I., Steinig, E.	https://www.gisaid.org/	?	?	2024-03-25	?
hCoV-19/Australia/VIC-VIDRL-00013463/2024	betacoronavirus	EPI_ISL_19005784	?	2024-02-23	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29576	Human	23	Female	?	JN.1	GRA	Royal Melbourne Hospital - Microbiology Department	Victorian Infectious Disease Reference Laboratory	Aziz, A., David, B., Caly, L., Lim, C.K., Moselen, J., Orlando, N., Savic, I., Steinig, E.	https://www.gisaid.org/	?	?	2024-03-25	?
hCoV-19/Australia/VIC-VIDRL-00013436/2023	betacoronavirus	EPI_ISL_19005764	?	2023-12-24	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29650	Human	81	Male	?	KW.1	GRA	Monash Health, Monash Medical Centre	Victorian Infectious Disease Reference Laboratory	Aziz, A., David, B., Caly, L., Lim, C.K., Moselen, J., Orlando, N., Savic, I., Steinig, E.	https://www.gisaid.org/	?	?	2024-03-25	?
hCoV-19/Australia/VIC-VIDRL-00013441/2024	betacoronavirus	EPI_ISL_19005767	?	2024-02-15	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29651	Human	33	Male	?	JN.1.4	GRA	Royal Melbourne Hospital - Microbiology Department	Victorian Infectious Disease Reference Laboratory	Aziz, A., David, B., Caly, L., Lim, C.K., Moselen, J., Orlando, N., Savic, I., Steinig, E.	https://www.gisaid.org/	?	?	2024-03-25	?
hCoV-19/Australia/VIC-VIDRL-00013439/2023	betacoronavirus	EPI_ISL_19005766	?	2023-12-25	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29650	Human	72	Male	?	JN.1	GRA	Monash Health, Monash Medical Centre	Victorian Infectious Disease Reference Laboratory	Aziz, A., David, B., Caly, L., Lim, C.K., Moselen, J., Orlando, N., Savic, I., Steinig, E.	https://www.gisaid.org/	?	?	2024-03-25	?
hCoV-19/Australia/VIC-VIDRL-00013410/2023	betacoronavirus	EPI_ISL_19005744	?	2023-12-27	Oceania	Australia	Victoria		Oceania	Australia	Victoria	genome	29650	Human	66	Male	?	JN.1.4.5	GRA	Monash Health, Monash Medical Centre	Victorian Infectious Disease Reference Laboratory	Aziz, A., David, B., Caly, L., Lim, C.K., Moselen, J., Orlando, N., Savic, I., Steinig, E.	https://www.gisaid.org/	?	?	2024-03-25	?
hCoV-19/Australia/NSW-ICPMR-53065/2024	betacoronavirus	EPI_ISL_18986987	?	2024-02-20	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29378	Human	unknown	unknown	?	JN.1	GRA	Sydney South West Pathology Service (SSWPS) - Royal Prince Alfred Hospital - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/NSW-ICPMR-53050/2024	betacoronavirus	EPI_ISL_18986972	?	2024-02-24	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29378	Human	unknown	unknown	?	JN.1.11.1	GRA	Sydney South West Pathology Service (SSWPS) - Concord Repatriation General Hospital - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/NSW-ICPMR-53052/2024	betacoronavirus	EPI_ISL_18986974	?	2024-02-24	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29378	Human	unknown	unknown	?	JN.1.4	GRA	Pathology West - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/NSW-ICPMR-53053/2024	betacoronavirus	EPI_ISL_18986975	?	2024-02-16	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29378	Human	unknown	unknown	?	JN.1.4.5	GRA	Pathology North - Royal North Shore Hospital - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1332188/2024	betacoronavirus	EPI_ISL_18987090	?	2024-03-04	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29704	Human	unknown	Male	?	JN.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/NSW-ICPMR-53136/2024	betacoronavirus	EPI_ISL_18987058	?	2024-02-27	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29378	Human	unknown	unknown	?	JN.1.8	GRA	Pathology North - Central Coast - Wyong Laboratory - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1338394/2024	betacoronavirus	EPI_ISL_18987122	?	2024-03-08	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Male	?	JN.1.22	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1331242/2024	betacoronavirus	EPI_ISL_18987086	?	2024-03-04	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Male	?	JN.1.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1337137/2024	betacoronavirus	EPI_ISL_18987118	?	2024-03-07	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Male	?	KW.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1337131/2024	betacoronavirus	EPI_ISL_18987116	?	2024-03-07	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Female	?	JN.1.28.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/NSW-ICPMR-53080/2024	betacoronavirus	EPI_ISL_18987002	?	2024-02-25	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29378	Human	unknown	unknown	?	JN.1.32	GRA	Sydney South West Pathology Service (SSWPS) - Liverpool Hospital - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1338400/2024	betacoronavirus	EPI_ISL_18987123	?	2024-03-08	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Male	?	JN.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1338377/2024	betacoronavirus	EPI_ISL_18987120	?	2024-03-07	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Male	?	KW.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1337106/2024	betacoronavirus	EPI_ISL_18987108	?	2024-03-06	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29718	Human	unknown	Male	?	JN.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1337108/2024	betacoronavirus	EPI_ISL_18987109	?	2024-03-06	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29670	Human	unknown	Male	?	JN.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1333557/2024	betacoronavirus	EPI_ISL_18987106	?	2024-03-06	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Male	?	JN.1.4	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1337105/2024	betacoronavirus	EPI_ISL_18987107	?	2024-03-06	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Female	?	JN.1.4.5	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1337116/2024	betacoronavirus	EPI_ISL_18987111	?	2024-03-06	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Male	?	KW.1.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1337126/2024	betacoronavirus	EPI_ISL_18987112	?	2024-03-06	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Male	?	JN.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1337113/2024	betacoronavirus	EPI_ISL_18987110	?	2024-03-06	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Male	?	KW.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/NSW-ICPMR-53049/2024	betacoronavirus	EPI_ISL_18986971	?	2024-02-24	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29366	Human	unknown	unknown	?	JN.1.11.1	GRA	Sydney South West Pathology Service (SSWPS) - Concord Repatriation General Hospital - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/NSW-ICPMR-53054/2024	betacoronavirus	EPI_ISL_18986976	?	2024-02-18	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29377	Human	unknown	unknown	?	JN.1	GRA	Pathology North - Royal North Shore Hospital - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/NSW-ICPMR-53055/2024	betacoronavirus	EPI_ISL_18986977	?	2024-02-18	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29377	Human	unknown	unknown	?	JN.1	GRA	Pathology North - Royal North Shore Hospital - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1332200/2024	betacoronavirus	EPI_ISL_18987093	?	2024-03-05	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Female	?	JN.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1332197/2024	betacoronavirus	EPI_ISL_18987091	?	2024-03-05	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29716	Human	unknown	Male	?	JN.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/NSW-ICPMR-53146/2024	betacoronavirus	EPI_ISL_18987068	?	2024-03-02	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29378	Human	unknown	unknown	?	JN.1	GRA	Pathology West - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1331241/2024	betacoronavirus	EPI_ISL_18987085	?	2024-03-04	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Female	?	KW.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1332186/2024	betacoronavirus	EPI_ISL_18987089	?	2024-03-04	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29678	Human	unknown	Male	?	JN.1.8	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1332174/2024	betacoronavirus	EPI_ISL_18987087	?	2024-03-04	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29718	Human	unknown	unknown	?	JN.1.29	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1332181/2024	betacoronavirus	EPI_ISL_18987088	?	2024-03-04	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29704	Human	unknown	Female	?	JN.1.4	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1331225/2024	betacoronavirus	EPI_ISL_18987082	?	2024-03-03	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Male	?	JN.1.30.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1330284/2024	betacoronavirus	EPI_ISL_18987080	?	2024-03-03	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Female	?	JN.1.18	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1330280/2024	betacoronavirus	EPI_ISL_18987078	?	2024-03-03	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Female	?	JN.1.18	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1330282/2024	betacoronavirus	EPI_ISL_18987079	?	2024-03-03	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Female	?	KW.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1327000/2024	betacoronavirus	EPI_ISL_18987076	?	2024-03-01	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29667	Human	unknown	Female	?	KW.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/NSW-ICPMR-53094/2024	betacoronavirus	EPI_ISL_18987016	?	2024-03-01	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29378	Human	unknown	unknown	?	JN.1.18	GRA	Sydney South West Pathology Service (SSWPS) - Concord Repatriation General Hospital - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1341707/2024	betacoronavirus	EPI_ISL_18987136	?	2024-03-09	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Female	?	KW.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/NSW-ICPMR-53093/2024	betacoronavirus	EPI_ISL_18987015	?	2024-02-29	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29378	Human	unknown	unknown	?	JN.1.4	GRA	Pathology West - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Watt A., Drew A., Sullivan G., Kok J., Martinez E., Rockett R., Sintchenko V., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1341725/2024	betacoronavirus	EPI_ISL_18987139	?	2024-03-10	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29675	Human	unknown	Male	?	JN.1.4.5	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1343772/2024	betacoronavirus	EPI_ISL_18987145	?	2024-03-10	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Female	?	JN.1.19	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1343768/2024	betacoronavirus	EPI_ISL_18987143	?	2024-03-10	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Female	?	JN.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
hCoV-19/Australia/SA1340677/2024	betacoronavirus	EPI_ISL_18987126	?	2024-03-08	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29676	Human	unknown	Male	?	JN.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2024-03-18	?
