strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pangolin_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing
hCoV-19/Australia/QLD0x0134CD/2023	betacoronavirus	EPI_ISL_17957510	?	2023-06-16	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	EG.1.5	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x0134CB/2023	betacoronavirus	EPI_ISL_17957507	?	2023-06-17	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.5.44	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x0134CA/2023	betacoronavirus	EPI_ISL_17957505	?	2023-06-17	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	EG.2	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01348A/2023	betacoronavirus	EPI_ISL_17957519	?	2023-06-18	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	EG.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x0134AF/2023	betacoronavirus	EPI_ISL_17957497	?	2023-06-16	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29752	Human	unknown	unknown	?	XBC.1.6.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x0134CF/2023	betacoronavirus	EPI_ISL_17957515	?	2023-06-14	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29737	Human	unknown	unknown	?	XBC.1.6.4	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01349E/2023	betacoronavirus	EPI_ISL_17957499	?	2023-06-14	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29752	Human	unknown	unknown	?	XBC.1.6.4	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013455/2023	betacoronavirus	EPI_ISL_17957431	?	2023-06-04	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29752	Human	unknown	unknown	?	XBC.1.6.4	GRA	Queensland Medical Laboratories	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013457/2023	betacoronavirus	EPI_ISL_17957434	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.2.3.6	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01343C/2023	betacoronavirus	EPI_ISL_17957435	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29694	Human	unknown	unknown	?	FL.1.1.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01343B/2023	betacoronavirus	EPI_ISL_17957433	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.16.22	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013473/2023	betacoronavirus	EPI_ISL_17957444	?	2023-06-09	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.16	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013452/2023	betacoronavirus	EPI_ISL_17957427	?	2023-05-31	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29684	Human	unknown	unknown	?	FL.2.3	GRA	Queensland Medical Laboratories	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01346D/2023	betacoronavirus	EPI_ISL_17957425	?	2023-06-10	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	FL.3	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013451/2023	betacoronavirus	EPI_ISL_17957426	?	2023-06-06	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29427	Human	unknown	unknown	?	XBB.1.16.2	GRA	Queensland Medical Laboratories	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01346F/2023	betacoronavirus	EPI_ISL_17957429	?	2023-06-10	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29754	Human	unknown	unknown	?	XBC.1.6.4	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013470/2023	betacoronavirus	EPI_ISL_17957441	?	2023-06-09	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.5.97	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013471/2023	betacoronavirus	EPI_ISL_17957442	?	2023-06-09	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	FL.2	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013474/2023	betacoronavirus	EPI_ISL_17957445	?	2023-06-06	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	FL.2	GRA	Pathology Queensland	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013472/2023	betacoronavirus	EPI_ISL_17957443	?	2023-06-09	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	JK.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013459/2023	betacoronavirus	EPI_ISL_17957438	?	2023-06-08	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.16	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01343E/2023	betacoronavirus	EPI_ISL_17957439	?	2023-06-06	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29702	Human	unknown	unknown	?	EG.1	GRA	Sullivan Nicolaides Pathology	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013458/2023	betacoronavirus	EPI_ISL_17957436	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29694	Human	unknown	unknown	?	FL.1.1.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01343D/2023	betacoronavirus	EPI_ISL_17957437	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29720	Human	unknown	unknown	?	XBB.1.5.22	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01345A/2023	betacoronavirus	EPI_ISL_17957447	?	2023-06-08	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29752	Human	unknown	unknown	?	XBC.1.6.4	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01345C/2023	betacoronavirus	EPI_ISL_17957450	?	2023-06-08	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29720	Human	unknown	unknown	?	FY.5	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013450/2023	betacoronavirus	EPI_ISL_17957424	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29462	Human	unknown	unknown	?	HW.1	GRA	Queensland Medical Laboratories	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01345B/2023	betacoronavirus	EPI_ISL_17957449	?	2023-06-08	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29710	Human	unknown	unknown	?	XBB	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013476/2023	betacoronavirus	EPI_ISL_17957448	?	2023-06-09	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	GJ.1.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013439/2023	betacoronavirus	EPI_ISL_17957420	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29714	Human	unknown	unknown	?	XBC.1.3	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01346C/2023	betacoronavirus	EPI_ISL_17957423	?	2023-06-09	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	EG.2	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013464/2023	betacoronavirus	EPI_ISL_17957477	?	2023-06-03	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29694	Human	unknown	unknown	?	XBB.1.16	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013462/2023	betacoronavirus	EPI_ISL_17957474	?	2023-06-08	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.5.62	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013463/2023	betacoronavirus	EPI_ISL_17957475	?	2023-06-03	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.16	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01347E/2023	betacoronavirus	EPI_ISL_17957473	?	2023-06-09	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	EG.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013465/2023	betacoronavirus	EPI_ISL_17957478	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29714	Human	unknown	unknown	?	XBB.1.16.11	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01344A/2023	betacoronavirus	EPI_ISL_17957479	?	2023-06-04	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29726	Human	unknown	unknown	?	XBB.1.16.1	GRA	Queensland Medical Laboratories	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01347D/2023	betacoronavirus	EPI_ISL_17957471	?	2023-06-09	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29427	Human	unknown	unknown	?	XBB.1.5.22	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013432/2023	betacoronavirus	EPI_ISL_17957489	?	2023-05-24	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29720	Human	unknown	unknown	?	EG.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01347C/2023	betacoronavirus	EPI_ISL_17957469	?	2023-06-09	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29705	Human	unknown	unknown	?	XBC.1.3	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013467/2023	betacoronavirus	EPI_ISL_17957484	?	2023-06-08	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	EG.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013431/2023	betacoronavirus	EPI_ISL_17957485	?	2023-05-24	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.5.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01344D/2023	betacoronavirus	EPI_ISL_17957486	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.5.1	GRA	Queensland Medical Laboratories	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013440/2023	betacoronavirus	EPI_ISL_17957452	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29714	Human	unknown	unknown	?	XBC.1.3	GRA	Sullivan Nicolaides Pathology	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01344C/2023	betacoronavirus	EPI_ISL_17957483	?	2023-06-01	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.16	GRA	Queensland Medical Laboratories	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013469/2023	betacoronavirus	EPI_ISL_17957488	?	2023-06-08	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.16	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013468/2023	betacoronavirus	EPI_ISL_17957487	?	2023-06-08	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29627	Human	unknown	unknown	?	XBB.1.16	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013466/2023	betacoronavirus	EPI_ISL_17957481	?	2023-06-08	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29726	Human	unknown	unknown	?	XBB.1.5.44	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013430/2023	betacoronavirus	EPI_ISL_17957482	?	2023-05-24	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29718	Human	unknown	unknown	?	XBB.1.5.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013442/2023	betacoronavirus	EPI_ISL_17957456	?	2023-06-11	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29714	Human	unknown	unknown	?	XBC.1.3	GRA	Sullivan Nicolaides Pathology	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01344B/2023	betacoronavirus	EPI_ISL_17957480	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29752	Human	unknown	unknown	?	HW.1	GRA	Queensland Medical Laboratories	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013478/2023	betacoronavirus	EPI_ISL_17957453	?	2023-06-03	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29718	Human	unknown	unknown	?	XBB.1.5.22	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x0134C9/2023	betacoronavirus	EPI_ISL_17957494	?	2023-06-17	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.2.3.3	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013477/2023	betacoronavirus	EPI_ISL_17957451	?	2023-06-08	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29697	Human	unknown	unknown	?	XBB.1.16.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013480/2023	betacoronavirus	EPI_ISL_17957412	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29716	Human	unknown	unknown	?	XBC.1.3	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013435/2023	betacoronavirus	EPI_ISL_17957411	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	XBB.1.16	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013479/2023	betacoronavirus	EPI_ISL_17957455	?	2023-06-09	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29717	Human	unknown	unknown	?	EG.1	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01344F/2023	betacoronavirus	EPI_ISL_17957492	?	2023-06-03	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29752	Human	unknown	unknown	?	XBC.1.6.4	GRA	Queensland Medical Laboratories	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x013434/2023	betacoronavirus	EPI_ISL_17957493	?	2023-06-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29690	Human	unknown	unknown	?	XBB.1.16	GRA	Pathology Queensland and Forensic Scientific Services	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
hCoV-19/Australia/QLD0x01344E/2023	betacoronavirus	EPI_ISL_17957490	?	2023-05-31	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29707	Human	unknown	unknown	?	FH.1	GRA	Queensland Medical Laboratories	PHV-FSS	Chenwei Wang on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-07-04	?
