strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pangolin_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing
hCoV-19/Australia/NSW-ICPMR-32681/2022	betacoronavirus	EPI_ISL_14789153	?	2022-08-21	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	CP.8	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32675/2022	betacoronavirus	EPI_ISL_14789147	?	2022-08-21	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2.1	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32667/2022	betacoronavirus	EPI_ISL_14789139	?	2022-08-22	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	Pathology North - Northern NSW - Grafton Laboratory  - NSW Health Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32665/2022	betacoronavirus	EPI_ISL_14789137	?	2022-08-22	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2.1	GRA	Australian Clinical Labs (formerly Healthscope Pathology)	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32662/2022	betacoronavirus	EPI_ISL_14789134	?	2022-08-23	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BF.28	GRA	Australian Clinical Labs (formerly Healthscope Pathology)	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32659/2022	betacoronavirus	EPI_ISL_14789131	?	2022-08-22	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2.1	GRA	Australian Clinical Labs (formerly Healthscope Pathology)	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32654/2022	betacoronavirus	EPI_ISL_14789126	?	2022-08-21	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.6	GRA	Sullivan Nicolaides Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32647/2022	betacoronavirus	EPI_ISL_14789119	?	2022-08-21	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.1	GRA	Pathology North - Royal North Shore Hospital - NSW Health Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32644/2022	betacoronavirus	EPI_ISL_14789116	?	2022-08-22	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29369	Human	unknown	unknown	?	BA.5.2.1	GRA	Laverty Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32641/2022	betacoronavirus	EPI_ISL_14789113	?	2022-08-21	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	Laverty Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32638/2022	betacoronavirus	EPI_ISL_14789110	?	2022-08-20	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29366	Human	unknown	unknown	?	BA.5.2	GRA	Laverty Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32636/2022	betacoronavirus	EPI_ISL_14789108	?	2022-08-17	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2.1	GRA	Laverty Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32633/2022	betacoronavirus	EPI_ISL_14789105	?	2022-08-20	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32627/2022	betacoronavirus	EPI_ISL_14789099	?	2022-08-20	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2.1	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32625/2022	betacoronavirus	EPI_ISL_14789097	?	2022-08-20	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BE.4	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32623/2022	betacoronavirus	EPI_ISL_14789095	?	2022-08-20	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29350	Human	unknown	unknown	?	BA.5.11	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32621/2022	betacoronavirus	EPI_ISL_14789093	?	2022-08-22	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	Australian Clinical Labs (formerly Healthscope Pathology)	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32618/2022	betacoronavirus	EPI_ISL_14789090	?	2022-08-21	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29381	Human	unknown	unknown	?	BA.2.76	GRA	Australian Clinical Labs (formerly Healthscope Pathology)	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32615/2022	betacoronavirus	EPI_ISL_14789087	?	2022-08-21	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29376	Human	unknown	unknown	?	BA.5.1	GRA	Australian Clinical Labs (formerly Healthscope Pathology)	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32608/2022	betacoronavirus	EPI_ISL_14789080	?	2022-08-21	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	4Cyte Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32605/2022	betacoronavirus	EPI_ISL_14789077	?	2022-08-21	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	4Cyte Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32602/2022	betacoronavirus	EPI_ISL_14789074	?	2022-08-21	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29366	Human	unknown	unknown	?	BE.1	GRA	4Cyte Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32600/2022	betacoronavirus	EPI_ISL_14789072	?	2022-08-19	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2.1	GRA	4Cyte Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32598/2022	betacoronavirus	EPI_ISL_14789070	?	2022-08-16	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29376	Human	unknown	unknown	?	BA.5.1	GRA	4Cyte Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32596/2022	betacoronavirus	EPI_ISL_14789068	?	2022-08-16	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	4Cyte Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32594/2022	betacoronavirus	EPI_ISL_14789066	?	2022-08-25	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29360	Human	unknown	unknown	?	BA.5.2.1	GRA	Pathology West - NSW Health Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32592/2022	betacoronavirus	EPI_ISL_14789064	?	2022-08-25	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2.1	GRA	Pathology West - NSW Health Pathology	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32589/2022	betacoronavirus	EPI_ISL_14789061	?	2022-08-20	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32587/2022	betacoronavirus	EPI_ISL_14789059	?	2022-08-20	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.7	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32585/2022	betacoronavirus	EPI_ISL_14789057	?	2022-08-19	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29360	Human	unknown	unknown	?	BA.5.2.1	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32583/2022	betacoronavirus	EPI_ISL_14789055	?	2022-08-19	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32584/2022	betacoronavirus	EPI_ISL_14789056	?	2022-08-19	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29381	Human	unknown	unknown	?	BL.1	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32577/2022	betacoronavirus	EPI_ISL_14789049	?	2022-08-19	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32575/2022	betacoronavirus	EPI_ISL_14789047	?	2022-08-19	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32573/2022	betacoronavirus	EPI_ISL_14789045	?	2022-08-19	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.5.2	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32570/2022	betacoronavirus	EPI_ISL_14789042	?	2022-08-19	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29381	Human	unknown	unknown	?	BA.2.75.5	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32568/2022	betacoronavirus	EPI_ISL_14789040	?	2022-08-17	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29378	Human	unknown	unknown	?	BA.2.76	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32565/2022	betacoronavirus	EPI_ISL_14789037	?	2022-08-17	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29381	Human	unknown	unknown	?	CH.1	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32562/2022	betacoronavirus	EPI_ISL_14789034	?	2022-08-17	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29381	Human	unknown	unknown	?	BN.1.3	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32559/2022	betacoronavirus	EPI_ISL_14789031	?	2022-08-17	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29381	Human	unknown	unknown	?	BA.2.75.1	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32557/2022	betacoronavirus	EPI_ISL_14789029	?	2022-08-17	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29381	Human	unknown	unknown	?	BA.2.82	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32555/2022	betacoronavirus	EPI_ISL_14789027	?	2022-08-17	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29381	Human	unknown	unknown	?	BA.2.38	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32550/2022	betacoronavirus	EPI_ISL_14789022	?	2022-08-16	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29378	Human	unknown	unknown	?	BA.2.38.2	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32547/2022	betacoronavirus	EPI_ISL_14789019	?	2022-08-16	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29372	Human	unknown	unknown	?	BA.2.75	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32545/2022	betacoronavirus	EPI_ISL_14789017	?	2022-08-16	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29381	Human	unknown	unknown	?	BA.2.75.3	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32546/2022	betacoronavirus	EPI_ISL_14789018	?	2022-08-16	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29381	Human	unknown	unknown	?	BA.2.75	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
hCoV-19/Australia/NSW-ICPMR-32543/2022	betacoronavirus	EPI_ISL_14789015	?	2022-08-16	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29381	Human	unknown	unknown	?	BL.1	GRA	Histopath Diagnostic Specialists	Institute of Clinical Pathology and Medical Research (ICPMR), Westmead Hospital	Arnott A., Draper J., Gall M., Martinez E., Rockett R., Sintchenko V., on behalf of ICPMR	https://www.gisaid.org/	?	?	2022-09-02	?
