strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pangolin_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing
hCoV-19/Australia/QLD0x00E1B1/2022	betacoronavirus	EPI_ISL_12220709	?	2022-04-02	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.2	GRA	Genomics for Life	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E16F/2022	betacoronavirus	EPI_ISL_12220707	?	2022-03-25	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.33	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E16D/2022	betacoronavirus	EPI_ISL_12220704	?	2022-03-22	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.33	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E16C/2022	betacoronavirus	EPI_ISL_12220702	?	2022-03-06	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29743	Human	unknown	unknown	?	BA.1.17	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E16B/2022	betacoronavirus	EPI_ISL_12220700	?	2022-03-06	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29743	Human	unknown	unknown	?	BA.1.17	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E16A/2022	betacoronavirus	EPI_ISL_12220698	?	2022-03-06	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29743	Human	unknown	unknown	?	BA.1.17	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E183/2022	betacoronavirus	EPI_ISL_12220696	?	2022-04-04	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.2	GRA	4Cyte Pathology	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E19F/2022	betacoronavirus	EPI_ISL_12220695	?	2022-04-06	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.57	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E181/2022	betacoronavirus	EPI_ISL_12220692	?	2022-04-04	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29743	Human	unknown	unknown	?	BA.1.17	GRA	4Cyte Pathology	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E180/2022	betacoronavirus	EPI_ISL_12220689	?	2022-04-04	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29742	Human	unknown	unknown	?	BA.1.17	GRA	4Cyte Pathology	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E1AE/2022	betacoronavirus	EPI_ISL_12220687	?	2022-04-09	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.10	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E17E/2022	betacoronavirus	EPI_ISL_12220680	?	2022-04-04	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.62	GRA	4Cyte Pathology	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E17D/2022	betacoronavirus	EPI_ISL_12220678	?	2022-04-04	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.62	GRA	4Cyte Pathology	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E198/2022	betacoronavirus	EPI_ISL_12220677	?	2022-04-05	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.3	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E197/2022	betacoronavirus	EPI_ISL_12220674	?	2022-04-07	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29743	Human	unknown	unknown	?	BA.1.17	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E196/2022	betacoronavirus	EPI_ISL_12220672	?	2022-04-06	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.3	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E195/2022	betacoronavirus	EPI_ISL_12220669	?	2022-04-03	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29743	Human	unknown	unknown	?	BA.1.17	GRA	4Cyte Pathology	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E1A6/2022	betacoronavirus	EPI_ISL_12220667	?	2022-04-05	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29743	Human	unknown	unknown	?	BA.1.17	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E192/2022	betacoronavirus	EPI_ISL_12220664	?	2022-04-02	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.62	GRA	4Cyte Pathology	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E177/2022	betacoronavirus	EPI_ISL_12220654	?	2022-04-05	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29737	Human	unknown	unknown	?	BA.2.33	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E176/2022	betacoronavirus	EPI_ISL_12220653	?	2022-04-05	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29737	Human	unknown	unknown	?	BA.2.33	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E175/2022	betacoronavirus	EPI_ISL_12220652	?	2022-04-05	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29737	Human	unknown	unknown	?	BA.2.33	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E18F/2022	betacoronavirus	EPI_ISL_12220650	?	2022-04-02	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29743	Human	unknown	unknown	?	BA.1.1	GRA	4Cyte Pathology	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E18E/2022	betacoronavirus	EPI_ISL_12220648	?	2022-04-02	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29728	Human	unknown	unknown	?	BA.1.17	GRA	4Cyte Pathology	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E171/2022	betacoronavirus	EPI_ISL_12220645	?	2022-03-28	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29743	Human	unknown	unknown	?	BA.1.17	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
hCoV-19/Australia/QLD0x00E170/2022	betacoronavirus	EPI_ISL_12220643	?	2022-03-28	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29746	Human	unknown	unknown	?	BA.2.3.16	GRA	Forensic and Scientific Services	Public Health Virology Laboratory, Forensic and Scientific Services (PHV-FSS)	Patricia Wolf on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2022-04-22	?
