strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pangolin_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing
hCoV-19/Australia/QLD0x013C2A/2023	betacoronavirus	EPI_ISL_18567985	?	2023-11-08	Oceania	Australia	Queensland		Oceania	Australia	Queensland	genome	29714	Human	unknown	unknown	?	BA.2	GRA	Pathology Queensland and Forensic Scientific Services	Public Health Virology - Forensic and Scientific Services (PHV-FSS)	Mitchell Sullivan on behalf of Q-PHIRE Genomics	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51522/2023	betacoronavirus	EPI_ISL_18566605	?	2023-11-16	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	JN.1	GRA	Pathology West - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51526/2023	betacoronavirus	EPI_ISL_18566609	?	2023-11-16	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29374	Human	unknown	unknown	?	JN.1	GRA	Pathology West - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51637/2023	betacoronavirus	EPI_ISL_18566720	?	2023-11-13	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	JN.1.1	GRA	Douglass Hanly Moir Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51664/2023	betacoronavirus	EPI_ISL_18566747	?	2023-11-14	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	JN.1	GRA	Douglass Hanly Moir Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51419/2023	betacoronavirus	EPI_ISL_18566502	?	2023-11-14	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.2.86.1	GRA	Pathology West - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51647/2023	betacoronavirus	EPI_ISL_18566730	?	2023-11-13	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	JN.1.22	GRA	Douglass Hanly Moir Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51617/2023	betacoronavirus	EPI_ISL_18566700	?	2023-11-19	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.2.86	GRA	Sydney South West Pathology Service (SSWPS) - Liverpool Hospital - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51480/2023	betacoronavirus	EPI_ISL_18566563	?	2023-11-17	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29372	Human	unknown	unknown	?	JN.1	GRA	Pathology West - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51473/2023	betacoronavirus	EPI_ISL_18566556	?	2023-11-12	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	JN.1	GRA	Pathology North - Hunter - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51593/2023	betacoronavirus	EPI_ISL_18566676	?	2023-11-17	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.2.86.1	GRA	Sydney South West Pathology Service (SSWPS) - Concord Repatriation General Hospital - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51616/2023	betacoronavirus	EPI_ISL_18566699	?	2023-11-19	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.2.86	GRA	Sydney South West Pathology Service (SSWPS) - Liverpool Hospital - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51682/2023	betacoronavirus	EPI_ISL_18566765	?	2023-11-22	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	BA.2.86.1	GRA	Pathology West - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51671/2023	betacoronavirus	EPI_ISL_18566754	?	2023-11-14	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	JN.18	GRA	Douglass Hanly Moir Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51584/2023	betacoronavirus	EPI_ISL_18566667	?	2023-11-14	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	JN.1.4.5	GRA	South Eastern Area Laboratory Services (SEALS)	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51344/2023	betacoronavirus	EPI_ISL_18566427	?	2023-11-12	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29375	Human	unknown	unknown	?	JN.18	GRA	Pathology West - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/NSW-ICPMR-51408/2023	betacoronavirus	EPI_ISL_18566491	?	2023-11-19	Oceania	Australia	New South Wales	Sydney	Oceania	Australia	New South Wales	genome	29373	Human	unknown	unknown	?	JN.18	GRA	Pathology West - NSW Health Pathology	NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney	Basile K., Blackwell G., Draper J., Drew A., Kok J., Martinez E., Rockett R., Sintchenko V., Sullivan G., Wang Q., on behalf of ICPMR	https://www.gisaid.org/	?	?	2023-12-01	?
hCoV-19/Australia/SA919596/2023	betacoronavirus	EPI_ISL_18633170	?	2023-11-29	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29649	Human	unknown	Female	?	JN.1.29	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA868326/2023	betacoronavirus	EPI_ISL_18633159	?	2023-11-22	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29649	Human	unknown	Male	?	JN.18	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926202/2023	betacoronavirus	EPI_ISL_18633209	?	2023-11-30	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29447	Human	unknown	Male	?	JG.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926269/2023	betacoronavirus	EPI_ISL_18633229	?	2023-11-30	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29649	Human	unknown	Female	?	HK.3.2	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926137/2023	betacoronavirus	EPI_ISL_18633192	?	2023-12-03	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29684	Human	unknown	Female	?	HK.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926174/2023	betacoronavirus	EPI_ISL_18633196	?	2023-12-02	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29684	Human	unknown	Male	?	HK.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926173/2023	betacoronavirus	EPI_ISL_18633195	?	2023-12-01	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29684	Human	unknown	Male	?	HK.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926249/2023	betacoronavirus	EPI_ISL_18633222	?	2023-12-02	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29684	Human	unknown	Female	?	HK.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926204/2023	betacoronavirus	EPI_ISL_18633211	?	2023-12-01	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29649	Human	unknown	U	?	XBB.1.16.17	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926205/2023	betacoronavirus	EPI_ISL_18633212	?	2023-12-01	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29631	Human	unknown	Female	?	HV.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926203/2023	betacoronavirus	EPI_ISL_18633210	?	2023-12-01	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29649	Human	unknown	Female	?	JD.1.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926222/2023	betacoronavirus	EPI_ISL_18633217	?	2023-12-01	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29645	Human	unknown	Male	?	HK.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926210/2023	betacoronavirus	EPI_ISL_18633214	?	2023-12-01	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29649	Human	unknown	Male	?	FL.15.1.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926226/2023	betacoronavirus	EPI_ISL_18633219	?	2023-12-01	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29254	Human	unknown	Male	?	EG.5.1.8	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926223/2023	betacoronavirus	EPI_ISL_18633218	?	2023-12-01	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29649	Human	unknown	Female	?	HK.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926228/2023	betacoronavirus	EPI_ISL_18633220	?	2023-12-01	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29696	Human	unknown	Male	?	JG.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926253/2023	betacoronavirus	EPI_ISL_18633223	?	2023-12-02	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29649	Human	unknown	Female	?	BA.2.86.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926259/2023	betacoronavirus	EPI_ISL_18633226	?	2023-12-02	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29684	Human	unknown	Female	?	BA.2.86	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926276/2023	betacoronavirus	EPI_ISL_18633230	?	2023-11-30	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29649	Human	unknown	Female	?	EG.5.1.1	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926181/2023	betacoronavirus	EPI_ISL_18633202	?	2023-12-02	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29649	Human	unknown	Female	?	HK.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926179/2023	betacoronavirus	EPI_ISL_18633200	?	2023-12-02	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29684	Human	unknown	Male	?	HK.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926188/2023	betacoronavirus	EPI_ISL_18633204	?	2023-12-03	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29684	Human	unknown	Female	?	HK.3	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
hCoV-19/Australia/SA926185/2023	betacoronavirus	EPI_ISL_18633203	?	2023-12-02	Oceania	Australia	South Australia		Oceania	Australia	South Australia	genome	29681	Human	unknown	Male	?	XBB.1.16.11	GRA	SA Pathology	SA Pathology	Caitlin Selway, Lex Leong, Lito Papanicolas, Mark Turra	https://www.gisaid.org/	?	?	2023-12-14	?
