strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pangolin_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing
hCoV-19/Australia/WA9120/2022	betacoronavirus	EPI_ISL_15938352	?	2022-10-27	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29376	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9121/2022	betacoronavirus	EPI_ISL_15938353	?	2022-10-27	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29382	Human	unknown	unknown	?	BL.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9122/2022	betacoronavirus	EPI_ISL_15938354	?	2022-10-27	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29382	Human	unknown	unknown	?	BA.2.3.20	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9123/2022	betacoronavirus	EPI_ISL_15938355	?	2022-10-27	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29338	Human	unknown	unknown	?	BA.5.2.7	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9124/2022	betacoronavirus	EPI_ISL_15938356	?	2022-10-27	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29376	Human	unknown	unknown	?	BA.5.2.24	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9125/2022	betacoronavirus	EPI_ISL_15938357	?	2022-10-27	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29318	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9127/2022	betacoronavirus	EPI_ISL_15938359	?	2022-10-27	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29354	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9128/2022	betacoronavirus	EPI_ISL_15938360	?	2022-10-28	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29323	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9129/2022	betacoronavirus	EPI_ISL_15938361	?	2022-10-28	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29341	Human	unknown	unknown	?	BN.1.2	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9130/2022	betacoronavirus	EPI_ISL_15938362	?	2022-10-27	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29314	Human	unknown	unknown	?	BA.5.2.13	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9131/2022	betacoronavirus	EPI_ISL_15938363	?	2022-10-28	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29323	Human	unknown	unknown	?	BA.5.2	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9132/2022	betacoronavirus	EPI_ISL_15938364	?	2022-10-31	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29319	Human	unknown	unknown	?	BQ.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9133/2022	betacoronavirus	EPI_ISL_15938365	?	2022-10-31	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29323	Human	unknown	unknown	?	BA.4.1.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9134/2022	betacoronavirus	EPI_ISL_15938366	?	2022-10-24	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29329	Human	unknown	unknown	?	BM.1.1.3	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9135/2022	betacoronavirus	EPI_ISL_15938367	?	2022-10-31	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29373	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9136/2022	betacoronavirus	EPI_ISL_15938368	?	2022-11-03	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29376	Human	unknown	unknown	?	BA.5.2	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9137/2022	betacoronavirus	EPI_ISL_15938369	?	2022-11-03	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29324	Human	unknown	unknown	?	BA.5.2	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9138/2022	betacoronavirus	EPI_ISL_15938370	?	2022-10-31	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29324	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9139/2022	betacoronavirus	EPI_ISL_15938371	?	2022-11-01	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29327	Human	unknown	unknown	?	XBB.2	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9140/2022	betacoronavirus	EPI_ISL_15938372	?	2022-11-03	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29382	Human	unknown	unknown	?	BN.1.3.12	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9142/2022	betacoronavirus	EPI_ISL_15938374	?	2022-10-31	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29376	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9143/2022	betacoronavirus	EPI_ISL_15938375	?	2022-11-03	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29379	Human	unknown	unknown	?	BE.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9144/2022	betacoronavirus	EPI_ISL_15938376	?	2022-10-31	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29323	Human	unknown	unknown	?	BA.5.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9146/2022	betacoronavirus	EPI_ISL_15938378	?	2022-10-31	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29324	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9147/2022	betacoronavirus	EPI_ISL_15938379	?	2022-10-27	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29320	Human	unknown	unknown	?	BM.1.1.3	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9148/2022	betacoronavirus	EPI_ISL_15938380	?	2022-10-26	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29326	Human	unknown	unknown	?	XBB.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9149/2022	betacoronavirus	EPI_ISL_15938381	?	2022-10-26	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29308	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9150/2022	betacoronavirus	EPI_ISL_15938382	?	2022-10-26	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29375	Human	unknown	unknown	?	BF.5	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9151/2022	betacoronavirus	EPI_ISL_15938383	?	2022-10-26	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29303	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9152/2022	betacoronavirus	EPI_ISL_15938384	?	2022-10-27	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29376	Human	unknown	unknown	?	BF.21	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9154/2022	betacoronavirus	EPI_ISL_15938386	?	2022-11-08	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29317	Human	unknown	unknown	?	XBB.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9155/2022	betacoronavirus	EPI_ISL_15938387	?	2022-11-08	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29323	Human	unknown	unknown	?	BF.16	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9156/2022	betacoronavirus	EPI_ISL_15938388	?	2022-11-08	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29314	Human	unknown	unknown	?	BQ.1.10	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9157/2022	betacoronavirus	EPI_ISL_15938389	?	2022-11-08	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29376	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9166/2022	betacoronavirus	EPI_ISL_15938398	?	2022-11-09	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29350	Human	unknown	unknown	?	CM.4	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9158/2022	betacoronavirus	EPI_ISL_15938390	?	2022-11-07	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29376	Human	unknown	unknown	?	CK.2.1.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9159/2022	betacoronavirus	EPI_ISL_15938391	?	2022-11-07	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29379	Human	unknown	unknown	?	XBB.2	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9160/2022	betacoronavirus	EPI_ISL_15938392	?	2022-11-07	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29314	Human	unknown	unknown	?	BF.16	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9161/2022	betacoronavirus	EPI_ISL_15938393	?	2022-11-06	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29382	Human	unknown	unknown	?	BN.1.3	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9162/2022	betacoronavirus	EPI_ISL_15938394	?	2022-11-08	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29376	Human	unknown	unknown	?	BA.5.2.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9163/2022	betacoronavirus	EPI_ISL_15938395	?	2022-11-07	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29382	Human	unknown	unknown	?	CB.1	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9164/2022	betacoronavirus	EPI_ISL_15938396	?	2022-11-09	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29373	Human	unknown	unknown	?	BF.16	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9165/2022	betacoronavirus	EPI_ISL_15938397	?	2022-11-04	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29323	Human	unknown	unknown	?	BA.5.2	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9167/2022	betacoronavirus	EPI_ISL_15938399	?	2022-11-11	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29302	Human	unknown	unknown	?	BA.4.6	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9168/2022	betacoronavirus	EPI_ISL_15938400	?	2022-11-13	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29382	Human	unknown	unknown	?	BA.2.3.20	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9169/2022	betacoronavirus	EPI_ISL_15938401	?	2022-11-14	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29320	Human	unknown	unknown	?	BA.2.75.2	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
hCoV-19/Australia/WA9170/2022	betacoronavirus	EPI_ISL_15938402	?	2022-11-14	Oceania	Australia	Western Australia		Oceania	Australia	Western Australia	genome	29330	Human	unknown	unknown	?	BR.3	GRA	PathWest Laboratory Medicine WA, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit, Queen Elizabeth II Medical Centre	PathWest Laboratory Medicine WA Microbial Surveillance Unit	https://www.gisaid.org/	?	?	2022-11-29	?
